race_id,race_title,race_date,着順,馬番,馬名,コーナー通過順,上がり3F,単勝オッズ,複勝配当,条件1,条件2,仮説フラグ
202505010310,テレビ山梨杯(2勝),2025/02/08,7,12,ニコラウス,12-12,34.1,6.3,0,False,False,False
202505010310,テレビ山梨杯(2勝),2025/02/08,8,8,メタルスピード,2-2,35.2,9.3,0,False,False,False
202505010310,テレビ山梨杯(2勝),2025/02/08,9,3,ジャガード,11-10,34.4,164.0,0,False,True,False
202505010310,テレビ山梨杯(2勝),2025/02/08,10,6,ベルウッドブラボー,7-6,35.1,138.1,0,True,False,False
202505010310,テレビ山梨杯(2勝),2025/02/08,11,9,ネバレチュゴー,13-13,34.8,192.6,0,True,False,False
202505010310,テレビ山梨杯(2勝),2025/02/08,12,13,エリーズダイヤ,3-3,36.1,32.5,0,True,True,True
202505010310,テレビ山梨杯(2勝),2025/02/08,13,11,アスクドリームモア,5-6,35.9,18.4,0,False,False,False
202505010311,早春ステークス(3勝),2025/02/08,1,4,マイネルカンパーナ,4-4-4-4,34.6,65.8,1390,False,False,False
202505010311,早春ステークス(3勝),2025/02/08,2,12,サンライズアース,2-2-2-2,34.9,5.7,280,False,False,False
202505010311,早春ステークス(3勝),2025/02/08,3,14,ナイトインロンドン,12-12-11-11,34.3,8.0,250,False,True,False
202505010311,早春ステークス(3勝),2025/02/08,4,1,メリオーレム,6-6-8-6,34.9,3.8,0,True,False,False
202505010311,早春ステークス(3勝),2025/02/08,5,6,ハーツコンチェルト,8-8-10-9,34.8,5.6,0,True,True,True
202505010311,早春ステークス(3勝),2025/02/08,6,13,ギャンブルルーム,9-8-9-9,35.2,6.6,0,True,True,True
202505010311,早春ステークス(3勝),2025/02/08,7,11,エンドウノハナ,13-13-14-14,34.9,30.3,0,False,False,False
202505010311,早春ステークス(3勝),2025/02/08,8,3,コスモシャングリラ,5-5-6-6,35.7,136.7,0,False,False,False
202505010311,早春ステークス(3勝),2025/02/08,9,10,バロッサヴァレー,3-3-3-2,36.1,19.3,0,True,False,False
202505010311,早春ステークス(3勝),2025/02/08,10,9,メインクーン,7-7-6-6,35.7,72.6,0,False,False,False
202505010311,早春ステークス(3勝),2025/02/08,11,7,メイテソーロ,9-10-4-4,36.3,69.7,0,False,False,False
202505010311,早春ステークス(3勝),2025/02/08,12,2,タイセイフェリーク,14-14-11-11,36.0,4.7,0,True,True,True
202505010311,早春ステークス(3勝),2025/02/08,13,8,ナムラカミカゼ,11-10-13-11,36.2,153.1,0,False,True,False
202505010311,早春ステークス(3勝),2025/02/08,14,5,リフレクトザムーン,1-1-1-1,37.8,83.7,0,True,False,False
202505010312,4歳以上1勝クラス,2025/02/08,1,14,マケズギライ,11-11,36.5,3.7,160,False,True,False
202505010312,4歳以上1勝クラス,2025/02/08,2,15,トルーマンテソーロ,3-2,37.3,8.1,260,False,False,False
202505010312,4歳以上1勝クラス,2025/02/08,3,13,カサブランカキッド,15-15,36.0,35.6,560,False,True,False
202505010312,4歳以上1勝クラス,2025/02/08,4,8,アルニラム,4-4,37.1,4.2,0,False,False,False
202505010312,4歳以上1勝クラス,2025/02/08,5,7,アイランドピーク,7-7,36.9,22.6,0,False,True,False
202505010312,4歳以上1勝クラス,2025/02/08,6,6,ホワイトターフ,4-4,37.6,25.6,0,True,False,False
202505010312,4歳以上1勝クラス,2025/02/08,7,3,ポッドコンティ,12-11,37.0,212.3,0,False,False,False
202505010312,4歳以上1勝クラス,2025/02/08,8,12,イルディヴィーノ,9-7,37.4,15.9,0,False,False,False
202505010312,4歳以上1勝クラス,2025/02/08,9,9,エコロヴァルム,7-7,37.6,7.9,0,False,True,False
202505010312,4歳以上1勝クラス,2025/02/08,10,11,ノアスペシャル,12-11,37.2,44.3,0,False,True,False
202505010312,4歳以上1勝クラス,2025/02/08,11,16,ハヌル,6-4,37.8,135.9,0,False,False,False
202505010312,4歳以上1勝クラス,2025/02/08,12,10,ミスファントム,14-14,37.4,20.0,0,False,False,False
202505010312,4歳以上1勝クラス,2025/02/08,13,1,グラニットピーク,9-7,38.3,9.8,0,False,True,False
202505010312,4歳以上1勝クラス,2025/02/08,14,4,エースアビリティ,16-16,36.3,8.8,0,True,False,False
202505010312,4歳以上1勝クラス,2025/02/08,15,5,ゴレイジョウ,2-2,39.5,127.9,0,False,False,False
202505010312,4歳以上1勝クラス,2025/02/08,16,2,ガーデンプランナー,1-1,40.9,57.1,0,False,False,False
202505010401,3歳未勝利,2025/02/09,1,3,ショウナンヤッホー,8-8,36.4,3.0,120,False,False,False
202505010401,3歳未勝利,2025/02/09,2,12,アラスカフレイバー,3-3,37.4,3.5,130,False,True,False
202505010401,3歳未勝利,2025/02/09,3,15,ウフドゥウフ,3-3,37.4,5.1,150,False,False,False
202505010401,3歳未勝利,2025/02/09,4,10,ホープリュミエール,6-7,38.6,139.8,0,False,False,False
202505010401,3歳未勝利,2025/02/09,5,6,サトノエバー,1-1,39.5,12.4,0,False,False,False
202505010401,3歳未勝利,2025/02/09,6,13,タイキクリエイター,10-10,38.2,37.9,0,True,False,False
202505010401,3歳未勝利,2025/02/09,7,11,ミラクルミッキー,2-2,39.4,10.1,0,False,False,False
202505010401,3歳未勝利,2025/02/09,8,9,タイセイアダマス,13-13,37.8,98.4,0,False,False,False
202505010401,3歳未勝利,2025/02/09,9,5,コオリナラグーン,12-10,38.3,6.2,0,False,True,False
202505010401,3歳未勝利,2025/02/09,10,4,ノブダブルホワイト,3-5,39.6,307.8,0,False,False,False
202505010401,3歳未勝利,2025/02/09,11,7,コパカツ,10-12,38.5,53.6,0,False,False,False
202505010401,3歳未勝利,2025/02/09,12,2,サルジュ,15-14,38.5,155.8,0,False,False,False
202505010401,3歳未勝利,2025/02/09,13,1,ラストヨンマル,15-14,38.5,256.9,0,False,False,False
202505010401,3歳未勝利,2025/02/09,14,8,タワークライマー,6-5,40.3,90.6,0,False,False,False
202505010401,3歳未勝利,2025/02/09,15,14,ワカギミ,14-16,39.0,154.0,0,False,False,False
202505010401,3歳未勝利,2025/02/09,16,16,ニシノライオネス,8-9,40.5,98.0,0,False,False,False
202505010402,3歳未勝利,2025/02/09,1,14,マウントバーノン,10-10-8-8,38.3,4.2,150,False,True,False
202505010402,3歳未勝利,2025/02/09,2,4,ダカラフェスティヴ,6-6-6-5,38.8,3.1,140,False,True,False
202505010402,3歳未勝利,2025/02/09,3,8,キタノブレイク,6-6-6-5,39.7,10.0,200,True,True,True
202505010402,3歳未勝利,2025/02/09,4,16,ブラックセイバー,12-12-11-11,39.0,17.8,0,True,False,False
202505010402,3歳未勝利,2025/02/09,5,13,ノイシュタット,2-2-2-2,40.7,8.0,0,False,False,False
202505010402,3歳未勝利,2025/02/09,6,6,プレイザットソング,8-8-8-9,40.4,49.0,0,True,True,True
202505010402,3歳未勝利,2025/02/09,7,3,ラストレガシー,1-1-1-1,41.8,5.4,0,False,False,False
202505010402,3歳未勝利,2025/02/09,8,15,マイネルジーニアス,3-3-3-3,41.7,14.7,0,True,False,False
202505010402,3歳未勝利,2025/02/09,9,12,ヌンボラ,4-4-4-3,41.8,15.6,0,False,False,False
202505010402,3歳未勝利,2025/02/09,10,9,スターコンパス,11-11-11-11,40.9,78.1,0,False,True,False
202505010402,3歳未勝利,2025/02/09,11,1,ニシノジョバンニ,15-15-13-13,41.7,96.4,0,False,False,False
202505010402,3歳未勝利,2025/02/09,12,5,ロイヤルカスタマー,9-8-8-9,42.3,443.0,0,False,False,False
202505010402,3歳未勝利,2025/02/09,13,7,ナンヨービッグ,16-16-15-15,41.4,163.4,0,False,False,False
202505010402,3歳未勝利,2025/02/09,14,11,スーパーホース,14-13-13-13,42.1,194.7,0,False,True,False
202505010402,3歳未勝利,2025/02/09,15,2,カイトベルク,4-4-4-5,43.9,21.0,0,True,False,False
202505010402,3歳未勝利,2025/02/09,16,10,タイキアベンチュラ,12-13-16-16,42.0,340.2,0,False,False,False
202505010403,3歳未勝利,2025/02/09,1,11,ヴォンフレ,3-3,37.4,4.9,170,True,True,True
202505010403,3歳未勝利,2025/02/09,2,8,ブルージュ,1-1,38.5,4.1,180,True,False,False
202505010403,3歳未勝利,2025/02/09,3,12,ライズトゥザトップ,2-2,38.6,6.4,210,False,False,False
202505010403,3歳未勝利,2025/02/09,4,6,アイスリーディング,5-3,38.4,10.3,0,True,False,False
202505010403,3歳未勝利,2025/02/09,5,3,コンティオ,7-7,38.4,3.3,0,False,False,False
202505010403,3歳未勝利,2025/02/09,6,1,ヴォーパルソード,12-11,38.0,48.6,0,False,False,False
202505010403,3歳未勝利,2025/02/09,7,7,アウスラフラッグ,7-7,38.8,47.5,0,True,False,False
202505010403,3歳未勝利,2025/02/09,8,9,スカーレットクロス,9-9,39.1,384.3,0,True,False,False
202505010403,3歳未勝利,2025/02/09,9,14,スーパーキティ,12-15,38.8,56.8,0,True,False,False
202505010403,3歳未勝利,2025/02/09,10,4,アルマヴィーナス,3-3,40.0,9.2,0,True,False,False
202505010403,3歳未勝利,2025/02/09,11,15,ミステンザン,16-16,38.4,197.0,0,True,False,False
202505010403,3歳未勝利,2025/02/09,12,13,トウテイラン,5-6,40.3,25.1,0,False,False,False
202505010403,3歳未勝利,2025/02/09,13,2,デアルーチェ,12-11,39.7,160.2,0,False,False,False
202505010403,3歳未勝利,2025/02/09,14,16,ビートウマザンマイ,9-11,39.8,34.0,0,False,False,False
202505010403,3歳未勝利,2025/02/09,15,10,ベアパーフェクト,12-11,40.3,516.0,0,False,False,False
202505010403,3歳未勝利,2025/02/09,16,5,ラルービーズ,9-9,40.5,115.1,0,False,False,False
202505010404,3歳新馬,2025/02/09,1,6,シュヴァルム,8-7,37.1,16.9,380,False,False,False
202505010404,3歳新馬,2025/02/09,2,3,メイショウウメゴチ,6-5,37.7,6.3,200,False,False,False
202505010404,3歳新馬,2025/02/09,3,16,サルファー,1-1,38.3,5.7,200,False,False,False
202505010404,3歳新馬,2025/02/09,4,13,ブルームノーズ,6-7,38.0,11.0,0,False,False,False
202505010404,3歳新馬,2025/02/09,5,4,ジェイエルバース,2-2,38.6,23.9,0,False,False,False
202505010404,3歳新馬,2025/02/09,6,10,モロノグラシアス,10-11,37.8,68.8,0,False,False,False
202505010404,3歳新馬,2025/02/09,7,12,サンピラーゴールド,13-13,38.0,31.9,0,False,False,False
202505010404,3歳新馬,2025/02/09,8,15,リラキトス,3-4,39.3,4.5,0,False,False,False
202505010404,3歳新馬,2025/02/09,9,11,マオノギミック,10-9,38.8,28.6,0,False,False,False
202505010404,3歳新馬,2025/02/09,10,9,ミッキーズベスト,3-2,40.0,2.7,0,False,False,False
202505010404,3歳新馬,2025/02/09,11,14,トラストギャロップ,15-15,37.9,68.1,0,False,False,False
202505010404,3歳新馬,2025/02/09,12,7,レクエルド,5-5,40.1,129.3,0,False,False,False
202505010404,3歳新馬,2025/02/09,13,1,マルチタスク,8-11,39.7,164.8,0,False,False,False
202505010404,3歳新馬,2025/02/09,14,5,プレシャスアワーズ,10-9,40.2,41.6,0,False,False,False
202505010404,3歳新馬,2025/02/09,15,8,ヴレーデ,16-16,39.1,99.8,0,False,False,False
202505010404,3歳新馬,2025/02/09,16,2,デルマセシボン,13-13,41.0,201.7,0,False,False,False
202505010405,3歳新馬,2025/02/09,1,4,メランジェ,11-10,33.7,4.2,160,False,False,False
202505010405,3歳新馬,2025/02/09,2,16,ダノンブギ,7-7,34.0,2.0,120,False,False,False
202505010405,3歳新馬,2025/02/09,3,12,ロンディネ,7-7,34.3,25.1,310,False,False,False
202505010405,3歳新馬,2025/02/09,4,14,ヌンルチル,5-5,34.6,73.4,0,False,False,False
202505010405,3歳新馬,2025/02/09,5,2,ノーブルリリー,9-7,34.6,53.6,0,False,False,False
202505010405,3歳新馬,2025/02/09,6,9,ブラックレッド,5-5,34.9,228.4,0,False,False,False
202505010405,3歳新馬,2025/02/09,7,3,キタノアンシェル,3-3,35.3,162.5,0,False,False,False
202505010405,3歳新馬,2025/02/09,8,8,ニシノカクテル,3-4,35.2,15.9,0,False,False,False
202505010405,3歳新馬,2025/02/09,9,15,マイドリームガール,12-10,34.5,6.7,0,False,False,False
202505010405,3歳新馬,2025/02/09,10,13,ヨドノタイヨウ,9-10,34.8,162.7,0,False,False,False
202505010405,3歳新馬,2025/02/09,11,11,リネンプリンセス,14-15,34.3,133.2,0,False,False,False
202505010405,3歳新馬,2025/02/09,12,7,ソロフィオーレ,2-2,35.9,60.3,0,False,False,False
202505010405,3歳新馬,2025/02/09,13,6,モモイロカタオモイ,1-1,36.5,50.5,0,False,False,False
202505010405,3歳新馬,2025/02/09,14,10,ジャスミンガール,14-13,35.9,106.3,0,False,False,False
202505010405,3歳新馬,2025/02/09,15,5,パレデザール,12-13,36.9,6.3,0,False,False,False
202505010405,3歳新馬,2025/02/09,16,1,ノアバクシンオー,16-16,36.4,132.9,0,False,False,False
202505010406,3歳未勝利,2025/02/09,1,4,ルパヴィヨン,3-3,34.1,5.5,200,False,False,False
202505010406,3歳未勝利,2025/02/09,2,1,フロウアンドライム,1-1,34.5,7.0,240,False,False,False
202505010406,3歳未勝利,2025/02/09,3,9,ノーブルライナー,6-5,34.0,22.4,340,True,True,True
202505010406,3歳未勝利,2025/02/09,4,7,スターエンブレム,2-2,34.5,2.0,0,False,True,False
202505010406,3歳未勝利,2025/02/09,5,6,ホシニネガイヲ,9-9,33.9,50.6,0,False,True,False
202505010406,3歳未勝利,2025/02/09,6,12,ミトノオルフェ,8-7,34.3,36.6,0,True,False,False
202505010406,3歳未勝利,2025/02/09,7,15,サクラアドリア,10-9,34.1,3.7,0,False,True,False
202505010406,3歳未勝利,2025/02/09,8,3,テルケンユミカグラ,3-3,34.8,99.7,0,True,True,True
202505010406,3歳未勝利,2025/02/09,9,5,ルミナスピラー,6-7,34.7,274.1,0,False,False,False
202505010406,3歳未勝利,2025/02/09,10,16,クロウソング,14-14,34.1,25.0,0,False,False,False
202505010406,3歳未勝利,2025/02/09,11,2,セットオンユー,11-11,34.6,56.3,0,False,False,False
202505010406,3歳未勝利,2025/02/09,12,8,ズイショウ,16-16,34.0,197.1,0,False,False,False
202505010406,3歳未勝利,2025/02/09,13,10,ラファエラエンゼル,11-11,34.7,192.7,0,True,False,False
202505010406,3歳未勝利,2025/02/09,14,11,ダブルスチール,5-5,35.4,585.0,0,False,False,False
202505010406,3歳未勝利,2025/02/09,15,13,インシーズン,14-14,34.7,504.8,0,True,False,False
202505010406,3歳未勝利,2025/02/09,16,14,パッションビラーゴ,13-13,35.4,487.9,0,False,False,False
202505010407,4歳以上2勝クラス,2025/02/09,1,8,ハイエスティーム,10-11-10,34.0,19.1,380,True,False,False
202505010407,4歳以上2勝クラス,2025/02/09,2,9,ユキワリザクラ,4-4-5,34.4,7.2,220,True,False,False
202505010407,4歳以上2勝クラス,2025/02/09,3,6,アップトゥミー,11-9-7,34.3,58.0,1120,False,False,False
202505010407,4歳以上2勝クラス,2025/02/09,4,2,エバーハピネス,8-9-10,34.2,8.7,0,True,True,True
202505010407,4歳以上2勝クラス,2025/02/09,5,11,ヴィルトブリーゼ,2-2-2,35.0,62.3,0,True,False,False
202505010407,4歳以上2勝クラス,2025/02/09,6,7,オルノア,1-1-1,35.0,8.7,0,False,False,False
202505010407,4歳以上2勝クラス,2025/02/09,7,3,デファイ,6-4-4,34.6,31.8,0,True,False,False
202505010407,4歳以上2勝クラス,2025/02/09,8,4,ヨウシタンレイ,3-4-5,34.5,14.6,0,False,False,False
202505010407,4歳以上2勝クラス,2025/02/09,9,1,フォーザボーイズ,6-7-7,34.6,3.8,0,False,True,False
202505010407,4歳以上2勝クラス,2025/02/09,10,10,ルクスドヌーヴ,8-8-9,34.7,254.4,0,False,True,False
202505010407,4歳以上2勝クラス,2025/02/09,11,5,コンテネレッツア,4-2-2,35.9,2.2,0,False,False,False
202505010408,4歳以上2勝クラス,2025/02/09,1,13,アンシール,5-5,35.8,4.0,160,True,True,True
202505010408,4歳以上2勝クラス,2025/02/09,2,15,ノットファウンド,8-8,35.6,3.0,120,False,False,False
202505010408,4歳以上2勝クラス,2025/02/09,3,9,モンドプリューム,2-2,36.2,8.6,210,False,True,False
202505010408,4歳以上2勝クラス,2025/02/09,4,2,ケンキョ,15-13,35.3,12.6,0,False,False,False
202505010408,4歳以上2勝クラス,2025/02/09,5,7,ニシノスピカ,5-5,36.2,11.0,0,False,False,False
202505010408,4歳以上2勝クラス,2025/02/09,6,14,ダミエ,11-11,35.7,81.0,0,False,False,False
202505010408,4歳以上2勝クラス,2025/02/09,7,4,テセラリアン,14-15,35.3,5.8,0,False,False,False
202505010408,4歳以上2勝クラス,2025/02/09,8,16,タイセイフェスタ,9-8,36.3,207.8,0,False,False,False
202505010408,4歳以上2勝クラス,2025/02/09,9,1,ゼウスビスティー,9-8,36.5,15.1,0,False,True,False
202505010408,4歳以上2勝クラス,2025/02/09,10,8,サイヤダンサー,11-12,36.4,100.7,0,False,False,False
202505010408,4歳以上2勝クラス,2025/02/09,11,10,ドンデンガエシ,16-16,35.3,20.6,0,False,False,False
202505010408,4歳以上2勝クラス,2025/02/09,12,5,フラーハ,4-3,37.3,51.6,0,False,True,False
202505010408,4歳以上2勝クラス,2025/02/09,13,11,ニシノコニャック,5-5,37.1,88.8,0,False,True,False
202505010408,4歳以上2勝クラス,2025/02/09,14,6,ベルウッドウズメ,13-13,36.6,127.0,0,True,True,True
202505010408,4歳以上2勝クラス,2025/02/09,15,3,サミアド,1-1,37.7,33.7,0,False,False,False
202505010408,4歳以上2勝クラス,2025/02/09,16,12,ニジュウダンサー,2-3,38.2,67.1,0,False,False,False
202505010409,ゆりかもめ賞(1勝),2025/02/09,1,7,ウィクトルウェルス,4-3-4-5,33.5,5.4,150,False,True,False
202505010409,ゆりかもめ賞(1勝),2025/02/09,2,3,ファイアンクランツ,6-6-8-8,33.5,2.4,120,False,True,False
202505010409,ゆりかもめ賞(1勝),2025/02/09,3,4,アマキヒ,2-3-4-5,33.9,21.7,490,True,False,False
202505010409,ゆりかもめ賞(1勝),2025/02/09,4,6,サトノパトリオット,6-6-7-5,33.9,6.7,0,False,True,False
202505010409,ゆりかもめ賞(1勝),2025/02/09,5,1,マテンロウムーブ,9-10-11-11,33.6,14.4,0,False,True,False
202505010409,ゆりかもめ賞(1勝),2025/02/09,6,11,レーゼドラマ,2-2-2-2,34.4,10.4,0,False,True,False
202505010409,ゆりかもめ賞(1勝),2025/02/09,7,2,リアンベーレ,6-6-8-8,34.1,9.6,0,False,True,False
202505010409,ゆりかもめ賞(1勝),2025/02/09,8,10,ジュンアサヒソラ,1-1-1-1,34.6,8.9,0,True,False,False
202505010409,ゆりかもめ賞(1勝),2025/02/09,9,5,メディテラニアン,9-10-10-8,34.4,37.9,0,True,True,True
202505010409,ゆりかもめ賞(1勝),2025/02/09,10,9,バースライト,11-6-4-3,35.0,21.2,0,False,True,False
202505010409,ゆりかもめ賞(1勝),2025/02/09,11,8,マーズオデッセイ,4-3-3-3,35.6,158.1,0,True,False,False
202505010410,初音ステークス(3勝),2025/02/09,1,13,カナテープ,10-10-10,33.7,9.0,210,False,False,False
202505010410,初音ステークス(3勝),2025/02/09,2,1,アドマイヤマツリ,4-5-6,34.1,2.3,120,True,True,True
202505010410,初音ステークス(3勝),2025/02/09,3,11,キュクヌス,4-2-2,34.7,12.1,280,False,False,False
202505010410,初音ステークス(3勝),2025/02/09,4,4,ラファドゥラ,10-12-12,33.7,16.9,0,True,True,True
202505010410,初音ステークス(3勝),2025/02/09,5,12,カヨウネンカ,9-8-8,34.0,135.4,0,True,False,False
202505010410,初音ステークス(3勝),2025/02/09,6,7,スミ,7-7-7,34.5,39.6,0,True,False,False
202505010410,初音ステークス(3勝),2025/02/09,7,9,ロジシルバー,7-5-4,35.0,22.1,0,False,False,False
202505010410,初音ステークス(3勝),2025/02/09,8,15,ビジュノワール,1-1-1,36.0,54.9,0,False,False,False
202505010410,初音ステークス(3勝),2025/02/09,9,2,ニューステソーロ,2-3-3,35.1,13.3,0,True,False,False
202505010410,初音ステークス(3勝),2025/02/09,10,3,セフィロ,13-15-15,33.9,18.4,0,False,True,False
202505010410,初音ステークス(3勝),2025/02/09,11,16,ミカッテヨンデイイ,4-8-8,35.4,193.6,0,False,False,False
202505010410,初音ステークス(3勝),2025/02/09,12,10,ライトバック,14-13-13,35.1,3.2,0,True,True,True
202505010410,初音ステークス(3勝),2025/02/09,13,5,カーペンタリア,14-13-13,35.2,195.8,0,True,False,False
202505010410,初音ステークス(3勝),2025/02/09,14,6,ルージュアルル,2-4-4,36.3,105.6,0,True,False,False
202505010410,初音ステークス(3勝),2025/02/09,15,14,ピピオラ,12-11-10,35.9,231.0,0,False,False,False
202505010410,初音ステークス(3勝),2025/02/09,16,8,ダルエスサラーム,14-16-16,35.3,233.0,0,True,False,False
202505010411,第75回東京新聞杯(GIII),2025/02/09,1,12,ウォーターリヒト,12-12,33.2,7.4,230,False,True,False
202505010411,第75回東京新聞杯(GIII),2025/02/09,2,4,ボンドガール,6-6,33.7,4.4,180,True,True,True
202505010411,第75回東京新聞杯(GIII),2025/02/09,3,2,メイショウチタン,1-1,35.1,257.0,3570,True,False,False
202505010411,第75回東京新聞杯(GIII),2025/02/09,4,7,ブレイディヴェーグ,9-8,33.6,2.6,0,True,False,False
202505010411,第75回東京新聞杯(GIII),2025/02/09,5,14,マテンロウスカイ,3-3,34.4,39.5,0,True,False,False
202505010411,第75回東京新聞杯(GIII),2025/02/09,6,16,セオ,2-2,35.0,27.6,0,True,False,False
202505010411,第75回東京新聞杯(GIII),2025/02/09,7,3,シャンパンカラー,6-8,33.9,80.7,0,False,False,False
202505010411,第75回東京新聞杯(GIII),2025/02/09,8,15,オフトレイル,16-16,33.2,30.5,0,False,True,False
202505010411,第75回東京新聞杯(GIII),2025/02/09,9,6,オールナット,4-5,34.4,9.2,0,False,True,False
202505010411,第75回東京新聞杯(GIII),2025/02/09,10,8,ジュンブロッサム,9-8,34.2,9.6,0,False,False,False
202505010411,第75回東京新聞杯(GIII),2025/02/09,11,11,ジオグリフ,14-14,33.7,21.9,0,False,True,False
202505010411,第75回東京新聞杯(GIII),2025/02/09,12,5,コラソンビート,12-12,34.1,102.1,0,False,False,False
202505010411,第75回東京新聞杯(GIII),2025/02/09,12,13,ゴートゥファースト,4-4,34.8,86.6,0,False,True,False
202505010411,第75回東京新聞杯(GIII),2025/02/09,14,10,ゾンニッヒ,6-6,34.8,129.8,0,False,True,False
202505010411,第75回東京新聞杯(GIII),2025/02/09,15,1,サクラトゥジュール,9-8,34.8,9.0,0,False,True,False
202505010411,第75回東京新聞杯(GIII),2025/02/09,16,9,ラーグルフ,14-14,35.1,217.6,0,True,False,False
202505010412,4歳以上1勝クラス,2025/02/09,1,11,イデアイゴッソウ,5-5,36.1,3.5,170,True,True,True
202505010412,4歳以上1勝クラス,2025/02/09,2,6,ノルドヴェスト,9-8,36.3,3.5,150,False,False,False
202505010412,4歳以上1勝クラス,2025/02/09,3,16,マシュー,2-2,37.3,18.2,340,True,False,False
202505010412,4歳以上1勝クラス,2025/02/09,4,12,ゲキザル,5-5,37.1,10.9,0,False,True,False
202505010412,4歳以上1勝クラス,2025/02/09,5,9,フィリップ,3-4,37.3,57.8,0,True,False,False
202505010412,4歳以上1勝クラス,2025/02/09,6,1,デスティノ,11-11,36.7,34.1,0,False,False,False
202505010412,4歳以上1勝クラス,2025/02/09,7,3,オオタニサーン,7-8,38.6,5.3,0,False,False,False
202505010412,4歳以上1勝クラス,2025/02/09,8,13,ヒロピアーナ,14-14,38.0,379.3,0,False,False,False
202505010412,4歳以上1勝クラス,2025/02/09,9,10,シントーハナノボス,1-1,39.4,15.3,0,True,False,False
202505010412,4歳以上1勝クラス,2025/02/09,10,5,ヴェラグエリエロ,9-11,38.5,232.7,0,True,False,False
202505010412,4歳以上1勝クラス,2025/02/09,11,4,アルマーレシチー,11-10,38.7,71.7,0,False,False,False
202505010412,4歳以上1勝クラス,2025/02/09,12,15,レッドアーバイン,7-5,39.1,39.1,0,False,False,False
202505010412,4歳以上1勝クラス,2025/02/09,13,7,パープルナイト,3-2,39.6,5.9,0,False,False,False
202505010412,4歳以上1勝クラス,2025/02/09,14,2,アドアプローズ,15-15,38.3,296.2,0,True,False,False
202505010412,4歳以上1勝クラス,2025/02/09,15,14,アリーチェ,13-13,39.0,145.5,0,False,True,False
202505010412,4歳以上1勝クラス,2025/02/09,16,8,ドラミモン,15-15,39.4,71.2,0,False,False,False
202505010501,3歳未勝利,2025/02/15,1,13,マイネルブリオン,7-8,37.8,28.9,490,False,True,False
202505010501,3歳未勝利,2025/02/15,2,2,クラウンハート,7-6,38.0,2.1,140,False,True,False
202505010501,3歳未勝利,2025/02/15,3,11,ユウオウマイシン,14-12,37.6,41.9,620,False,True,False
202505010501,3歳未勝利,2025/02/15,4,16,ミスティマウンテン,4-3,38.6,19.8,0,False,False,False
202505010501,3歳未勝利,2025/02/15,5,7,アリアルブラック,6-6,38.4,7.8,0,False,True,False
202505010501,3歳未勝利,2025/02/15,6,5,ファリア,12-12,37.9,129.3,0,True,False,False
202505010501,3歳未勝利,2025/02/15,7,6,エムティエスターテ,4-3,38.7,23.2,0,False,False,False
202505010501,3歳未勝利,2025/02/15,8,4,コーシューパンジャ,9-9,38.3,62.9,0,False,True,False
202505010501,3歳未勝利,2025/02/15,9,1,キャストロププ,9-9,38.3,18.0,0,False,False,False
202505010501,3歳未勝利,2025/02/15,10,10,ウインレアリゼ,9-9,38.6,13.7,0,False,True,False
202505010501,3歳未勝利,2025/02/15,11,3,シルフラ,2-1,40.5,4.5,0,False,False,False
202505010501,3歳未勝利,2025/02/15,12,9,キャンディブーケ,14-14,39.2,52.9,0,False,False,False
202505010501,3歳未勝利,2025/02/15,13,14,プリヤンカー,1-2,40.6,9.5,0,False,False,False
202505010501,3歳未勝利,2025/02/15,14,12,ニニンサンキャク,16-15,39.0,415.1,0,False,False,False
202505010501,3歳未勝利,2025/02/15,15,15,ミヤイグアス,3-3,42.5,507.5,0,True,False,False
202505010501,3歳未勝利,2025/02/15,16,8,ロジディーズ,13-16,42.5,499.4,0,False,False,False
202505010502,3歳新馬,2025/02/15,1,11,ウイントワイライト,1-1,36.7,2.5,130,False,False,False
202505010502,3歳新馬,2025/02/15,2,5,メモリアカフェ,5-5,36.2,3.4,140,False,False,False
202505010502,3歳新馬,2025/02/15,3,15,フクチャンヒメ,2-2,36.9,7.5,160,False,False,False
202505010502,3歳新馬,2025/02/15,4,16,ガンバレベアー,3-3,36.8,7.6,0,False,False,False
202505010502,3歳新馬,2025/02/15,5,6,コーリンフウガ,3-3,36.9,14.5,0,False,False,False
202505010502,3歳新馬,2025/02/15,6,10,ロジアンドモルタル,7-7,37.2,6.7,0,False,False,False
202505010502,3歳新馬,2025/02/15,7,2,クレヨンポップ,8-8,37.6,74.7,0,False,False,False
202505010502,3歳新馬,2025/02/15,8,1,ミスパナギア,12-11,37.3,124.8,0,False,False,False
202505010502,3歳新馬,2025/02/15,9,13,ハナヒラク,10-9,38.4,52.5,0,False,False,False
202505010502,3歳新馬,2025/02/15,10,8,シャンドネージュ,14-13,37.8,161.1,0,False,False,False
202505010502,3歳新馬,2025/02/15,11,3,アデーレカフェ,5-5,40.1,281.1,0,False,False,False
202505010502,3歳新馬,2025/02/15,12,12,ハクシンアスリート,9-9,39.4,40.2,0,False,False,False
202505010502,3歳新馬,2025/02/15,13,9,ダークスピリット,14-14,38.7,209.1,0,False,False,False
202505010502,3歳新馬,2025/02/15,14,14,オカノマルコチャン,11-12,40.2,164.3,0,False,False,False
202505010502,3歳新馬,2025/02/15,15,4,カークスマイル,13-15,39.9,171.2,0,False,False,False
